Year,Month,ArtistScore,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,target
2010,12,0,0.25,0.775,4,-5.715,0,0.0381,1.77E-06,0.899,0.366,0.38,146.752,0
2000,10,0,0.293,0.462,5,-11.412,0,0.0453,0.699,0.0444,0.0954,0.0623,124.004,0
2005,2,0,0.5,0.886,10,-5.706,0,0.14,0.0807,0.0163,0.325,0.466,99.429,0
1995,1,0,0.372,0.0787,5,-26.804,0,0.0455,0.995,0.928,0.121,0.148,139.764,0
1996,5,0,0.602,0.945,2,-3.293,1,0.0623,0.0663,0,0.386,0.761,143.844,1
2003,9,0,0.607,0.936,4,-3.071,1,0.033,0.0121,0.0418,0.309,0.517,117.303,1
1993,9,0,0.312,0.474,7,-9.513,1,0.0284,0.316,5.30E-06,0.967,0.351,140.914,0
2017,1,0,0.611,0.517,7,-12.042,1,0.0342,0.462,8.02E-06,0.0935,0.729,138.519,0
2010,5,0,0.536,0.166,7,-11.397,1,0.0364,0.889,0,0.109,0.456,168.041,0
2017,12,0,0.374,0.799,0,-7.083,1,0.0426,0.752,0.00835,0.168,0.802,161.922,0
2007,10,0,0.642,0.722,4,-4.845,0,0.167,0.293,0,0.337,0.513,127.959,1
2009,10,1,0.798,0.84,6,-6.559,0,0.0879,0.00518,0,0.142,0.867,122.958,0
2001,5,0,0.374,0.43,3,-10.155,0,0.131,0.73,0,0.712,0.865,71.104,0
2009,9,1,0.7,0.896,2,-2.276,1,0.191,0.108,0,0.453,0.817,102.065,1
2007,6,0,0.267,0.814,7,-7.948,0,0.066,0.0213,0.546,0.125,0.039,113.866,0
2008,11,1,0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,1
2010,10,1,0.395,0.817,11,-5.757,0,0.125,0.0442,7.23E-05,0.243,0.635,176.196,1
2006,1,0,0.39,0.208,0,-11.402,1,0.035,0.913,0.000348,0.124,0.0546,114.838,0
2001,1,0,0.594,0.214,4,-13.276,1,0.0374,0.866,0.0149,0.116,0.298,140.143,0
2004,7,0,0.769,0.689,9,-6.276,0,0.0877,0.0123,0.0188,0.104,0.591,92.019,0
2008,11,0,0.453,0.412,1,-7.539,1,0.0276,0.24,0.00021,0.101,0.282,75.752,1
2007,2,0,0.87,0.605,5,-10.146,0,0.39,0.000303,0.551,0.205,0.732,75.495,0
2002,1,0,0.339,0.273,5,-9.945,0,0.0309,0.729,0,0.152,0.304,96.804,1
2003,9,0,0.562,0.762,11,-7.289,1,0.0903,0.202,0.000553,0.0586,0.599,149.47,0
2007,1,1,0.538,0.728,2,-3.663,0,0.0524,0.074,0,0.0776,0.437,78.427,1
2004,10,0,0.606,0.956,6,-8.481,0,0.0502,0.000197,0.654,0.107,0.364,140.01,0
2007,1,1,0.578,0.778,10,-8.847,1,0.0427,0.00751,1.56E-05,0.271,0.633,111.637,1
2007,1,1,0.739,0.365,5,-5.731,0,0.0415,0.751,1.65E-06,0.161,0.699,96.095,0
2002,11,0,0.363,0.916,1,-4.344,1,0.0634,0.00944,0,0.174,0.38,182.131,1
2007,12,0,0.567,0.475,2,-10.095,0,0.067,0.2,0,0.378,0.145,136.075,0
1995,4,0,0.529,0.509,0,-8.926,1,0.0253,0.415,0,0.171,0.27,142.311,1
2007,1,0,0.457,0.854,2,-6.2,1,0.265,0.0277,9.62E-05,0.731,0.485,172.231,1
1997,1,0,0.858,0.738,9,-9.023,1,0.299,0.0977,0,0.261,0.734,97.038,0
2017,10,0,0.696,0.57,10,-7.266,1,0.0386,0.82,0,0.142,0.894,120.653,0
2007,1,0,0.746,0.277,5,-14.3,1,0.059,0.989,0.898,0.0994,0.58,136.79,0
2009,4,0,0.452,0.819,11,-5.539,0,0.223,0.393,0,0.809,0.809,147.317,0
2005,1,0,0.312,0.431,4,-9.36,1,0.0477,0.84,0.00084,0.092,0.213,77.433,0
2006,6,1,0.59,0.562,10,-5.8,1,0.029,0.327,0,0.135,0.271,119.429,1
2000,3,0,0.585,0.872,2,-3.163,1,0.0351,0.00343,0,0.0697,0.571,127.015,0
2006,10,0,0.661,0.511,0,-10.138,1,0.0292,0.684,0.0335,0.658,0.512,130.051,0
2010,3,0,0.123,0.122,1,-22.049,1,0.034,0.686,0.904,0.152,0.0384,69.854,0
2005,11,0,0.901,0.359,10,-8.198,0,0.248,0.00956,0,0.0752,0.219,149.019,1
2010,11,1,0.674,0.736,2,-5.446,1,0.0385,0.0704,1.89E-06,0.15,0.85,127.427,1
2010,4,0,0.54,0.626,11,-7.352,0,0.399,0.196,0,0.0648,0.693,94.128,0
1997,9,1,0.819,0.299,5,-11.964,0,0.122,0.153,0,0.3,0.515,121.913,1
2004,1,0,0.657,0.929,11,-7.104,0,0.0757,0.124,0,0.0932,0.885,97.862,0
1994,5,0,0.626,0.441,9,-10.637,0,0.0308,0.761,0.0138,0.0685,0.563,78.094,1
1999,1,0,0.511,0.822,9,-4.503,0,0.0398,0.0153,3.11E-06,0.6,0.365,132.035,0
2011,3,0,0.283,0.562,2,-8.46,0,0.0342,0.128,0.000901,0.104,0.452,106.615,0
2010,5,1,0.253,0.42,5,-6.241,0,0.0335,0.63,0,0.11,0.102,64.967,1
1997,1,0,0.42,0.968,7,-9.047,1,0.07,0.00121,0.891,0.0921,0.37,124.837,0
1996,10,1,0.559,0.504,7,-9.455,1,0.0246,0.106,0,0.13,0.479,89.051,1
2012,4,0,0.688,0.519,2,-8.629,1,0.0421,0.114,0,0.0565,0.385,124.125,1
1999,7,0,0.713,0.678,5,-3.525,0,0.102,0.273,0,0.149,0.734,138.009,1
2008,1,0,0.792,0.85,0,-3.621,1,0.0329,0.289,0.00012,0.132,0.965,129.906,1
2004,1,1,0.539,0.306,1,-11.625,1,0.0455,0.624,0,0.104,0.113,140.208,0
2002,4,0,0.628,0.659,8,-8.664,0,0.0728,0.0416,0.000554,0.977,0.42,133.811,0
1992,3,0,0.656,0.747,1,-8.098,1,0.0316,4.11E-05,0.192,0.139,0.958,119.428,0
1992,1,0,0.685,0.126,2,-19.647,1,0.0486,0.605,2.57E-06,0.3,0.488,113.955,0
2007,11,1,0.414,0.925,3,-2.534,1,0.061,0.000722,3.77E-05,0.358,0.599,108.848,1
1992,1,0,0.808,0.753,7,-13.319,1,0.112,0.0789,0,0.341,0.796,103.753,1
2008,1,1,0.698,0.921,9,-4.091,1,0.0387,0.0914,0,0.0602,0.685,123.766,1
2013,8,0,0.784,0.912,6,-5.891,0,0.313,0.147,0,0.243,0.794,82.859,0
2006,12,0,0.606,0.994,6,-4.593,1,0.405,0.0781,7.51E-06,0.221,0.346,94.916,0
2009,4,0,0.564,0.618,4,-8.339,0,0.146,0.738,0,0.173,0.869,110.804,0
1993,1,0,0.583,0.251,7,-21.53,1,0.0352,0.0438,0.909,0.0749,0.21,146.365,0
1993,1,0,0.308,0.752,1,-9.874,1,0.0522,0.000913,0.0376,0.43,0.202,128.169,0
1999,2,1,0.548,0.444,0,-8.734,1,0.0293,0.0376,0,0.179,0.243,173.834,1
2003,1,1,0.803,0.852,11,-1.848,1,0.332,0.0549,0,0.0718,0.803,91.577,0
2004,1,0,0.493,0.893,1,-5.645,0,0.347,0.274,0.000163,0.255,0.636,70.858,0
2000,11,0,0.756,0.804,11,-8.371,1,0.131,0.00608,0.761,0.526,0.332,108.056,0
1999,1,0,0.547,0.387,7,-12.742,0,0.0371,0.892,0.0711,0.0895,0.295,132.036,0
2005,5,0,0.702,0.567,7,-8.561,1,0.239,0.0815,2.75E-05,0.0864,0.667,84.153,0
2011,3,0,0.329,0.0517,8,-14.781,1,0.0404,0.917,1.65E-06,0.111,0.169,78.724,0
2005,5,0,0.595,0.831,11,-7.846,0,0.265,0.00135,0.822,0.34,0.407,154.845,0
2014,5,1,0.75,0.63,5,-5.511,0,0.0904,0.0623,0,0.107,0.722,97.038,1
2005,11,0,0.85,0.482,1,-6.684,0,0.102,0.0246,0,0.387,0.217,100.957,1
2005,2,0,0.652,0.803,4,-12.688,0,0.0546,0.00942,0.00183,0.349,0.441,122.699,1
1994,7,0,0.637,0.503,11,-11.619,0,0.0354,0.00176,0.627,0.0988,0.908,156.119,0
2002,10,0,0.534,0.339,2,-15.139,0,0.0373,0.798,0.919,0.158,0.339,107.408,0
1994,5,1,0.283,0.421,2,-8.112,1,0.0305,0.727,9.45E-05,0.33,0.151,92.545,1
2006,9,1,0.577,0.756,2,-5.82,1,0.115,0.159,0.000232,0.249,0.663,176.75,1
2007,1,1,0.443,0.599,7,-6.604,1,0.026,0.207,0,0.107,0.399,171.879,1
2008,10,0,0.639,0.72,10,-7.318,0,0.349,0.0618,0.00107,0.0802,0.527,160.018,0
1999,1,0,0.528,0.692,1,-6.339,1,0.0327,0.307,4.91E-05,0.141,0.635,82.788,1
2005,10,1,0.555,0.509,3,-6.938,0,0.036,0.28,0,0.0966,0.184,113.99,1
2009,12,0,0.513,0.367,1,-9.671,1,0.036,0.915,0,0.21,0.532,77.917,0
2009,5,1,0.922,0.859,2,-1.152,1,0.079,0.101,1.12E-06,0.139,0.616,114.001,1
2006,10,1,0.605,0.386,8,-8.008,1,0.0337,0.553,0,0.152,0.148,132.885,1
2016,8,1,0.593,0.512,4,-10.268,1,0.0329,0.519,0.0507,0.185,0.407,139.334,1
2009,9,0,0.517,0.879,2,-5.789,0,0.0529,0.0224,1.05E-06,0.361,0.727,144.532,0
2005,5,1,0.265,0.84,5,-6.57,1,0.0458,0.11,3.28E-05,0.966,0.394,101.506,0
2006,2,0,0.569,0.263,2,-20.227,1,0.0408,0.659,0.875,0.136,0.036,92.038,0
2012,2,0,0.287,0.911,11,-6.395,0,0.227,0.00228,0.0687,0.209,0.48,149.771,0
2009,1,0,0.435,0.83,4,-5.305,0,0.0407,0.00022,0,0.153,0.211,136.175,0
1997,1,1,0.76,0.7,11,-4.133,0,0.158,0.0765,0,0.163,0.754,90.839,1
2006,9,1,0.454,0.518,0,-8.396,0,0.0936,0.191,0,0.936,0.329,120.103,1
2003,10,0,0.722,0.616,9,-10.245,1,0.172,0.185,0,0.35,0.82,95.087,0
2005,3,1,0.482,0.844,4,-3.926,1,0.0277,0.000325,0,0.156,0.555,81.987,0
1995,6,0,0.865,0.641,10,-6.652,0,0.162,0.0611,0.000107,0.218,0.762,95.307,1
2002,11,1,0.341,0.662,9,-5.023,0,0.0335,0.105,0,0.113,0.2,174.875,1
2018,1,0,0.755,0.621,9,-7.384,1,0.394,0.00965,0,0.0927,0.621,99.453,1
2006,6,0,0.59,0.912,10,-4.815,0,0.0614,0.000363,5.14E-05,0.0437,0.535,120.008,1
2008,1,0,0.468,0.408,3,-5.35,1,0.0284,0.626,2.89E-06,0.114,0.174,128.941,0
2003,11,0,0.796,0.974,4,-7.927,0,0.0628,0.000105,0.902,0.724,0.626,127.951,0
1998,9,1,0.931,0.409,3,-8.059,0,0.159,0.585,1.11E-06,0.0946,0.715,95.02,0
2015,5,0,0.505,0.343,0,-15.343,0,0.0307,0.74,0.859,0.112,0.196,123.211,0
1993,11,1,0.707,0.93,5,-6.477,0,0.0324,0.0868,0.00109,0.0986,0.89,109.877,1
1992,1,1,0.826,0.771,1,-6.469,0,0.0385,0.0289,1.55E-05,0.0361,0.856,111.749,1
2004,1,1,0.478,0.951,6,-4.159,1,0.409,0.0318,0,0.273,0.534,146.096,1
2013,5,0,0.809,0.654,7,-8.901,0,0.0473,0.00258,0.592,0.0364,0.361,124.005,0
1993,3,0,0.406,0.402,5,-16.125,1,0.0425,0.867,0.863,0.0735,0.601,96.723,0
2013,1,0,0.534,0.883,9,-5.432,1,0.0334,0.0233,1.94E-05,0.0266,0.222,108.013,0
2007,7,0,0.59,0.652,2,-7.629,0,0.315,0.0569,0,0.135,0.835,208.104,0
2008,8,0,0.635,0.518,1,-7.131,1,0.0439,0.463,0,0.169,0.513,124.044,1
1990,10,0,0.633,0.732,8,-6.785,1,0.0707,0.186,1.37E-05,0.13,0.273,126.567,1
2002,7,1,0.571,0.438,2,-7.007,1,0.0279,0.534,1.56E-05,0.187,0.444,145.948,1
2001,7,1,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54E-06,0.473,0.685,97.577,1
2005,7,1,0.741,0.894,4,-3.826,1,0.0495,0.0824,0.0527,0.089,0.96,114.869,1
2013,6,0,0.632,0.624,7,-11.894,1,0.128,0.265,1.35E-05,0.0376,0.892,178.774,0
2000,6,0,0.817,0.585,5,-4.688,1,0.0301,0.439,0,0.147,0.916,105.014,1
1992,1,0,0.519,0.516,7,-10.819,1,0.0265,0.0403,0.00165,0.0536,0.362,83.879,0
2009,1,0,0.603,0.885,7,-4.379,1,0.0328,0.00681,0,0.047,0.838,102.966,1
2007,4,0,0.365,0.772,11,-4.174,0,0.0369,0.000129,0,0.273,0.508,119.054,0
1999,1,0,0.17,0.0151,2,-37.48,0,0.0454,0.973,0.652,0.0698,0.0388,94.373,0
1994,7,0,0.664,0.76,9,-6.121,1,0.0311,0.473,0,0.0682,0.443,105.003,0
2003,1,0,0.487,0.759,11,-4.849,1,0.0405,0.0273,0,0.165,0.227,80.958,1
1993,1,1,0.447,0.513,9,-10.961,1,0.0326,0.363,3.16E-06,0.178,0.556,90.291,1
2006,1,0,0.196,0.945,0,-4.416,0,0.0829,0.000346,1.40E-05,0.575,0.403,180.565,0
2004,11,1,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,1
2000,10,1,0.725,0.64,5,-7.905,0,0.332,0.0278,0,0.099,0.915,166.029,1
2002,9,1,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74E-06,0.3,0.427,77.987,1
2006,9,0,0.287,0.995,10,-3.779,0,0.264,1.40E-05,0.0492,0.162,0.0646,124.685,0
1991,9,1,0.68,0.65,7,-6.336,1,0.0378,0.00203,0,0.0622,0.486,123.238,1
2009,12,0,0.516,0.642,2,-11.692,0,0.0394,0.105,0,0.0719,0.743,108.398,0
2006,5,1,0.553,0.865,9,-4.751,0,0.0409,0.017,1.05E-05,0.267,0.735,96.161,1
2010,2,0,0.553,0.832,2,-7.387,1,0.045,0.056,3.64E-05,0.11,0.149,120.007,0
2018,11,0,0.586,0.551,2,-7.297,1,0.0381,0.549,2.28E-05,0.0965,0.292,110.213,0
2001,11,0,0.644,0.878,11,-5.751,0,0.0377,0.027,4.20E-06,0.149,0.695,94.014,0
2009,5,1,0.513,0.805,5,-6.918,1,0.0466,0.0421,0,0.208,0.69,89.963,1
2018,3,0,0.771,0.936,2,-7.741,1,0.0556,0.0411,0.00312,0.0554,0.476,112,1
1994,1,0,0.685,0.779,7,-9.986,1,0.0385,0.195,0.000169,0.0408,0.892,77.732,1
2009,9,0,0.264,0.295,7,-11.729,1,0.0327,0.907,0.458,0.142,0.328,177.397,0
2004,12,0,0.586,0.746,8,-7.92,1,0.0391,0.0726,0.000179,0.106,0.472,174.047,0
1995,7,0,0.718,0.486,9,-8.342,1,0.168,0.53,0.0342,0.102,0.589,83.077,1
2007,10,0,0.232,0.415,5,-11.081,1,0.0457,0.913,0.000107,0.0954,0.213,188.424,0
2002,10,0,0.589,0.867,10,-4.523,1,0.0385,0.04,0,0.306,0.795,94.519,1
1998,1,0,0.683,0.272,1,-9.39,1,0.0374,0.675,0,0.152,0.489,139.742,0
2006,1,0,0.79,0.457,2,-6.231,1,0.0414,0.24,0,0.222,0.355,125.249,1
2006,10,1,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.435,1
2004,4,0,0.607,0.841,10,-7.723,0,0.374,0.0054,1.85E-05,0.963,0.69,176.17,0
2004,1,0,0.404,0.477,1,-10.246,0,0.0295,0.457,0.769,0.601,0.387,136.315,0
2007,4,0,0.831,0.534,1,-9.367,1,0.324,0.0391,0,0.0449,0.734,96.055,0
2009,3,0,0.524,0.876,0,-7.533,1,0.0347,0.000114,0,0.851,0.588,146.02,0
2007,6,1,0.528,0.831,8,-3.607,1,0.0429,9.43E-05,0,0.141,0.632,131.094,1
2012,12,0,0.481,0.916,1,-4.349,1,0.0449,0.0241,9.97E-05,0.057,0.853,183.701,0
2008,1,0,0.528,0.925,9,-6.194,1,0.0955,0.214,0,0.249,0.905,156.872,1
2007,1,0,0.549,0.721,1,-4.795,1,0.0249,0.091,0,0.2,0.534,143.931,1
2010,2,0,0.636,0.763,4,-5.588,1,0.035,0.0773,2.81E-05,0.174,0.756,107.256,1
1994,1,1,0.739,0.657,4,-10.044,1,0.034,0.0539,0.897,0.0785,0.421,118.227,0
1996,9,0,0.55,0.359,5,-9.716,1,0.0323,0.0052,0.00175,0.0935,0.573,137.669,0
1998,5,0,0.276,0.978,8,-13.309,1,0.0923,0.897,0.76,0.936,0.0209,70.365,0
2010,1,0,0.436,0.888,2,-5.308,1,0.119,0.000477,5.00E-05,0.284,0.312,104.462,0
2005,1,0,0.359,0.956,1,-2.942,1,0.062,0.0118,0.000822,0.511,0.924,161.132,1
2006,1,0,0.501,0.952,9,-3.283,1,0.0606,0.000114,0.216,0.114,0.485,147.911,0
2008,1,0,0.558,0.686,7,-5.122,1,0.0257,0.000296,0.000652,0.0653,0.364,150.095,0
2008,11,1,0.566,0.713,6,-4.25,1,0.0417,0.645,0,0.114,0.807,169.864,1
2000,1,0,0.653,0.363,5,-13.414,1,0.0383,0.153,0.821,0.105,0.0375,125.978,0
2009,1,0,0.575,0.905,0,-3.411,1,0.0998,0.000164,1.66E-05,0.363,0.765,140.044,1
2007,11,1,0.649,0.552,1,-5.419,0,0.0292,0.03,6.47E-06,0.111,0.158,89.969,1
1994,7,0,0.348,0.924,7,-3.048,1,0.0945,0.236,0,0.102,0.0869,114.117,1
2012,2,0,0.358,0.909,11,-4.923,0,0.111,0.00143,0.0665,0.289,0.43,154.74,0
1993,10,0,0.558,0.72,0,-10.555,1,0.116,0.591,0.0295,0.635,0.962,169.713,0
2000,2,0,0.78,0.482,2,-8.6,0,0.321,0.461,0,0.217,0.669,85.978,0
1992,3,0,0.836,0.58,1,-8.778,1,0.0692,0.19,0.000271,0.0379,0.939,93.015,1
1999,1,0,0.639,0.762,4,-5.76,0,0.0701,0.406,0.524,0.0563,0.93,137.165,0
1999,1,0,0.671,0.86,2,-5.06,1,0.038,0.116,0,0.181,0.89,112.517,1
2004,4,0,0.297,0.97,5,-4.971,0,0.188,6.01E-06,0.361,0.0655,0.486,141.988,0
2008,5,0,0.477,0.905,0,-5.901,0,0.0428,0.00923,5.30E-05,0.111,0.676,155.075,0
2006,1,0,0.509,0.902,10,-5.273,0,0.0466,2.91E-05,4.01E-05,0.221,0.527,100.065,0
1994,1,0,0.595,0.726,0,-7.679,1,0.0401,0.184,0,0.118,0.576,75.98,0
2004,1,0,0.572,0.857,2,-5.194,0,0.0423,0.255,0.321,0.0369,0.764,100.003,0
2008,1,1,0.807,0.904,1,-4.127,0,0.065,0.37,0,0.161,0.809,104.007,1
1999,9,0,0.427,0.968,7,-2.562,1,0.106,0.00694,0,0.36,0.711,151.438,0
1995,1,0,0.678,0.499,10,-8.661,1,0.0465,0.338,6.38E-05,0.12,0.87,154.479,0
1994,1,0,0.334,0.582,0,-7.196,1,0.0306,0.144,0.0153,0.255,0.387,182.726,1
1999,6,1,0.441,0.563,6,-7.274,1,0.0251,0.0141,3.69E-06,0.101,0.209,85.711,1
2003,12,0,0.644,0.273,9,-19.014,1,0.531,0.965,0.00223,0.153,0.753,142.09,0
2000,5,0,0.81,0.871,4,-2.672,0,0.241,0.13,0,0.313,0.299,87.328,0
2007,9,0,0.796,0.681,9,-7.236,0,0.0364,0.0543,0.0205,0.0928,0.418,106.005,0
2005,6,0,0.438,0.593,11,-9.006,0,0.0458,0.641,0.00215,0.124,0.299,131.986,0
2008,1,0,0.607,0.437,4,-7.592,1,0.153,0.501,1.24E-06,0.629,0.619,180.048,1
1992,1,0,0.885,0.81,1,-6.83,1,0.235,0.00277,0.0327,0.302,0.247,102.773,1
2003,6,1,0.739,0.341,10,-9.971,1,0.0378,0.525,1.10E-06,0.072,0.231,80.958,1
1993,3,0,0.786,0.372,8,-17.765,1,0.0536,0.19,5.90E-06,0.129,0.685,102.237,1
2006,9,0,0.712,0.648,7,-9.632,1,0.0251,0.207,0.00193,0.0685,0.751,97.346,0
1991,1,0,0.558,0.75,7,-14.226,1,0.0538,0.00316,0.000466,0.334,0.51,165.601,0
1996,3,0,0.467,0.664,10,-10.189,1,0.0479,0.0448,0,0.365,0.642,159.858,1
1998,1,0,0.473,0.431,8,-9.399,1,0.0288,0.0203,6.62E-05,0.311,0.106,68.28,1
2001,10,0,0.611,0.563,9,-7.722,1,0.0291,0.15,0.547,0.539,0.0938,108.002,0
2007,1,1,0.794,0.611,0,-4.515,1,0.126,0.0417,3.11E-05,0.0742,0.581,93.082,1
2010,1,0,0.582,0.0137,5,-29.851,1,0.0312,0.988,0.913,0.0848,0.144,91.996,0
2008,5,0,0.25,0.845,9,-6.084,1,0.0744,9.48E-06,4.79E-06,0.0979,0.243,144.632,0
2005,8,0,0.535,0.643,0,-8.182,1,0.155,0.112,0,0.281,0.632,171.884,0
2004,1,0,0.658,0.597,7,-10.064,1,0.0367,8.55E-05,0.552,0.124,0.403,131.833,0
2006,6,0,0.265,0.891,8,-5.486,0,0.0596,0.000412,0.022,0.324,0.355,104.557,0
2001,6,0,0.816,0.789,10,-4.994,0,0.0681,0.00639,0.261,0.249,0.585,98.099,0
2014,10,0,0.462,0.0934,7,-19.058,1,0.0304,0.864,0.148,0.111,0.361,86.182,0
2008,6,1,0.449,0.956,9,-4.011,0,0.0398,0.000347,0,0.325,0.321,97.011,1
2000,8,0,0.755,0.66,5,-6.662,1,0.0537,0.158,7.41E-05,0.121,0.618,95.05,0
2000,10,0,0.513,0.962,10,-5.93,0,0.0752,0.00031,0.686,0.245,0.488,142.211,0
2005,9,0,0.249,0.773,7,-5.053,1,0.0402,0.0866,9.89E-06,0.106,0.489,139.515,0
2007,1,1,0.633,0.936,0,-3.252,1,0.0493,0.041,0,0.589,0.832,143.984,1
2009,4,0,0.881,0.203,1,-14.483,1,0.13,0.355,0.0031,0.105,0.837,90.36,0
1994,4,1,0.507,0.847,6,-3.806,1,0.036,0.00963,0,0.146,0.564,135.232,1
2000,1,1,0.801,0.613,6,-9.295,0,0.0315,0.0302,0.000121,0.041,0.9,128.909,1
2001,7,0,0.701,0.552,9,-9.546,0,0.0429,0.401,0.648,0.118,0.799,78.949,0
2005,1,1,0.502,0.77,6,-6.046,0,0.265,0.0189,0,0.41,0.359,173.787,1
2006,1,0,0.516,0.931,9,-3.351,1,0.0784,0.00126,2.14E-06,0.0892,0.647,150.044,0
2005,1,1,0.528,0.456,10,-5.618,1,0.0241,0.61,4.62E-05,0.19,0.164,99.092,1
2003,1,0,0.604,0.434,6,-8.873,1,0.0283,0.719,1.56E-05,0.0896,0.354,126.052,0
2004,9,0,0.516,0.961,5,-5.37,0,0.157,0.00316,0,0.404,0.458,150.147,0
2003,1,0,0.199,0.908,10,-4.644,1,0.0795,0.00703,1.89E-06,0.793,0.462,154.59,0
2009,1,0,0.361,0.402,4,-14.165,0,0.0416,0.0702,0.699,0.0576,0.337,149.29,0
2006,10,0,0.329,0.963,4,-3.501,1,0.145,1.87E-05,0.00138,0.222,0.205,116.847,0
2005,4,0,0.745,0.371,0,-14.18,0,0.032,0.332,0.687,0.11,0.454,101.92,0
1993,1,0,0.612,0.199,7,-16.578,1,0.0309,0.842,0.0509,0.0946,0.143,110.862,0
1995,1,0,0.773,0.839,2,-7.93,1,0.0512,0.296,0,0.233,0.898,130.996,0
2001,5,1,0.318,0.958,10,-2.683,1,0.442,0.0603,4.68E-06,0.0981,0.3,163.089,1
1994,11,0,0.77,0.505,1,-7.345,1,0.0828,0.311,7.40E-05,0.0777,0.757,171.798,1
2010,4,0,0.38,0.955,1,-4.344,1,0.193,6.03E-05,0.697,0.176,0.399,172.223,0
2000,2,1,0.897,0.555,1,-5.6,0,0.147,0.0103,5.41E-06,0.0857,0.818,94.056,0
1996,1,0,0.736,0.741,8,-3.857,0,0.292,0.0645,0,0.137,0.579,92.65,1
1995,6,1,0.802,0.468,1,-8.629,1,0.0378,0.248,0.0006,0.32,0.586,129.937,1
1995,9,1,0.671,0.727,7,-7.585,1,0.035,0.139,0,0.123,0.801,102.358,1
1998,10,0,0.882,0.57,1,-7.565,1,0.0832,0.0886,6.54E-06,0.0932,0.815,96.785,1
2018,7,0,0.509,0.666,1,-10.573,1,0.184,0.00103,0.000432,0.122,0.543,175.722,0
2004,1,0,0.596,0.83,1,-4.256,1,0.0353,0.0189,0,0.0429,0.607,126.565,0
2009,10,0,0.196,0.886,9,-3.85,0,0.0593,2.75E-05,0.866,0.891,0.52,69.82,0
1998,5,0,0.493,0.87,11,-6.656,0,0.033,0.00275,0.00059,0.181,0.33,103.073,0
2005,6,0,0.782,0.63,1,-5.683,1,0.162,0.00161,0,0.151,0.295,78.516,1
2009,4,0,0.386,0.875,0,-6.823,1,0.101,0.00445,0.00175,0.24,0.792,75.896,0
2004,1,1,0.391,0.831,2,-3.892,1,0.0613,0.000153,0.00192,0.141,0.683,139.946,1
2001,1,0,0.755,0.97,7,-6.093,1,0.334,0.249,0.00233,0.19,0.469,93.193,0
2006,10,0,0.35,0.977,6,-2.746,0,0.0875,5.08E-05,5.50E-06,0.0767,0.239,160.169,0
2007,9,0,0.439,0.76,0,-4.383,1,0.0316,0.0319,0,0.119,0.673,113.102,1
2012,9,0,0.16,0.296,0,-11.86,1,0.0348,0.111,0.847,0.101,0.0388,62.33,1
2002,1,1,0.896,0.659,4,-7.483,0,0.224,0.00655,5.65E-06,0.0494,0.522,96.897,1
2006,1,0,0.524,0.995,8,-3.717,1,0.054,0.000111,4.91E-06,0.0561,0.427,104.683,0
2010,1,0,0.606,0.497,4,-6.611,1,0.0277,0.348,0,0.275,0.362,130.739,1
1999,6,1,0.705,0.536,6,-6.707,1,0.0282,0.293,0,0.138,0.252,80.988,0
2009,8,0,0.366,0.642,11,-6.271,1,0.0326,0.000151,0,0.132,0.474,138.222,0
2009,1,1,0.543,0.952,8,-3.65,1,0.0668,0.000192,7.80E-06,0.38,0.591,107.942,1
1992,11,0,0.796,0.748,5,-5.409,0,0.126,0.321,4.94E-05,0.217,0.802,82.384,1
2008,11,0,0.312,0.633,11,-10.386,1,0.0479,0.498,0.78,0.182,0.225,120.35,0
2009,1,1,0.256,0.819,2,-7.103,0,0.0422,0.0841,0.107,0.333,0.307,94.008,0
2007,1,1,0.62,0.822,2,-3.546,1,0.0379,0.0374,1.60E-05,0.0298,0.786,104.95,1
2003,1,0,0.273,0.262,0,-12.198,0,0.0387,0.84,0,0.144,0.316,77.911,0
1992,1,0,0.667,0.542,6,-11.606,0,0.162,0.797,0.0178,0.87,0.544,135.886,0
2006,7,0,0.805,0.679,9,-11.602,1,0.0543,0.0553,0.874,0.282,0.629,124.993,0
1994,1,0,0.942,0.595,8,-9.781,0,0.0458,0.152,0.000142,0.0861,0.958,100.41,1
2017,10,1,0.581,0.622,10,-14.878,1,0.0354,0.0471,0.0162,0.0915,0.257,127.814,0
2009,12,0,0.413,0.989,1,-7.49,1,0.897,0.854,0.00662,0.982,0.0347,114.342,0
2008,9,1,0.313,0.993,11,-0.463,0,0.0751,0.000119,0.000335,0.303,0.497,129.255,1
1990,1,0,0.458,0.197,7,-25.713,1,0.044,0.67,0.92,0.0912,0.541,122.954,0
2008,1,0,0.304,0.867,2,-4.247,1,0.0586,0.0302,0,0.0773,0.897,98.299,0
1998,10,0,0.672,0.616,0,-5.764,1,0.0258,0.379,2.73E-05,0.0887,0.566,92.094,1
1998,1,0,0.712,0.747,11,-4.376,0,0.266,0.0044,0,0.0764,0.373,179.683,0
